CIA|Ciampino–G. B. Pastine International Airport|41.7988|12.5953
LIRE|Pratica di Mare Air Base|41.6545|12.4452
FCO|Rome–Fiumicino Leonardo da Vinci International Airport|41.8045|12.252
LIRG|Guidonia Air Base|41.9903|12.7408
QSR|Salerno Costa d'Amalfi Airport|40.6204|14.9113
EBA|Marina di Campo Airport|42.7609|10.2398
LIRL|Latina Air Base|41.5424|12.909
LIRM|Grazzanise Air Base|41.0608|14.0819
NAP|Naples International Airport|40.886|14.2908
PSA|Pisa International Airport|43.6839|10.3927
FLR|Florence Airport, Peretola|43.8086|11.2028
GRS|Grosseto Corrado Baccarini Air Base / Grosseto Airport|42.7597|11.0719
LIRU|Rome Urbe Airport|41.9521|12.5022
LIRV|Viterbo Airport|42.4353|12.0614
PEG|Perugia San Francesco d'Assisi – Umbria International Airport|43.0959|12.5132
LJCE|Cerklje ob Krki Air Base|45.9|15.5302
LJU|Ljubljana Jože Pučnik Airport|46.2237|14.4576
MBX|Maribor Edvard Rusjan Airport|46.4799|15.6861
POW|Portorož Airport|45.472|13.616
JCL|České Budějovice South Bohemian Airport|48.9482|14.4283
LKCV|Čáslav Air Base|49.9397|15.3818
LKKB|Prague–Kbely Air Base|50.1214|14.5436
UHE|Kunovice Airport|49.0294|17.4397
KLV|Karlovy Vary Airport|50.203|12.915
LKLN|Plzeň-Líně Airport|49.6752|13.2746
OSR|Leoš Janáček Airport Ostrava|49.6963|18.1111
LKNA|Náměšť Air Base|49.1663|16.124
PED|Pardubice Airport|50.015|15.7398
PRV|Přerov Air Base|49.4258|17.4047
PRG|Václav Havel Airport Prague|50.1009|14.2599
BRQ|Brno-Tuřany Airport|49.1513|16.694
VOD|Vodochody Airport|50.2166|14.3958
TLV|Ben Gurion International Airport|32.0114|34.8867
LLEK|Tel Nof Air Base|31.8395|34.8218
ETM|Ramon International Airport|29.727|35.0141
HFA|Uri Michaeli Haifa International Airport|32.8102|35.0437
RPN|Rosh Pina Airport|32.981|35.5719
MTZ|Bar Yehuda Airfield|31.3282|35.3886
VTM|Nevatim Air Base|31.2083|35.0123
LLRD|Ramat David Air Base|32.6651|35.1795
LLRM|Ramon Air Base|30.7761|34.6667
MLA|Malta International Airport|35.8459|14.4915
LOAN|Wiener Neustadt East Airport|47.8433|16.2601
GRZ|Graz Airport|46.9911|15.4396
INN|Innsbruck Airport|47.2602|11.344
KLU|Klagenfurt Airport|46.6425|14.3377
LNZ|Linz-Hörsching Airport|48.2354|14.1881
SZG|Salzburg Airport|47.7933|13.0043
VIE|Vienna International Airport|48.1103|16.5697
LOXN|Wiener Neustadt West Airport|47.8369|16.2218
LOXZ|Hinterstoisser Air Base|47.2028|14.7442
LPAR|Alverca Air Base|38.8833|-9.0301
SMA|Santa Maria Airport|36.9714|-25.1706
BGC|Bragança Airport|41.8578|-6.7071
BYJ|Beja Airport / Airbase|38.0789|-7.9324
LPBR|Braga Municipal Aerodrome|41.587|-8.4452
LPCB|Aerodromo de Castelo Branco|39.8445|-7.4399
LPCO|Aerodromo Municipal de Coimbra|40.1588|-8.4708
CAT|Cascais Airport|38.725|-9.3552
LPEV|Évora Airfield|38.5335|-7.8896
FLW|Flores Airport|39.4553|-31.1314
FAO|Faro - Gago Coutinho International Airport|37.0159|-7.9709
GRW|Graciosa Airport|39.0922|-28.0298
HOR|Horta Airport|38.5199|-28.7159
TER|Lajes Airport|38.7618|-27.0908
FNC|Cristiano Ronaldo International Airport|32.6978|-16.7746
LPMR|Monte Real Air Base|39.8283|-8.8875
LPMT|Montijo Air Base|38.7093|-9.0337
LPOV|Ovar Air Base|40.9159|-8.6459
PDL|João Paulo II Airport|37.7412|-25.6979
PIX|Pico Airport|38.5543|-28.4413
PRM|Portimão Airport|37.1493|-8.584
OPO|Francisco de Sá Carneiro Airport|41.2481|-8.6814
PXO|Porto Santo Airport|33.0734|-16.35
LIS|Lisbon Humberto Delgado Airport|38.7813|-9.1359
SJZ|São Jorge Airport|38.6655|-28.1758
LPSO|Aeródromo Municipal de Ponte de Sor|39.2115|-8.0578
LPST|Sintra Air Base|38.8311|-9.3395
LPTN|Tancos Airbase|39.4751|-8.3646
LPVL|Vilar de Luz Airfield|41.2773|-8.5162
VRL|Vila Real Airport|41.2743|-7.7205
VSE|Aerodromo Goncalves Lobato (Viseu Airport)|40.7255|-7.889
BNX|Banja Luka International Airport|44.9414|17.2975
OMO|Mostar International Airport|43.2825|17.8461
SJJ|Sarajevo International Airport|43.8246|18.3315
TZL|Tuzla International Airport|44.4599|18.7236
LR80|Feteşti Borcea Air Base|44.3923|27.7267
LR82|Boboc Air Base|45.2164|26.9786
ARW|Arad International Airport|46.1761|21.2643
BCM|Bacău George Enescu International  Airport|46.5219|26.9103
BAY|Maramureș International Airport|47.6584|23.4644
BBU|Bucharest Băneasa Aurel Vlaicu International Airport|44.5031|26.1029
GHV|Brașov-Ghimbav International Airport|45.7056|25.5229
CND|Mihail Kogălniceanu International Airport|44.3622|28.4883
CLJ|Avram Iancu Cluj International Airport|46.786|23.6857
CSB|Caransebeş Airport|45.4201|22.2525
LRCT|Câmpia Turzii Air Base|46.5023|23.8859
CRA|Craiova International Airport|44.3181|23.8886
IAS|Iaşi International Airport|47.1796|27.6214
OMR|Oradea International Airport|47.0253|21.9025
OTP|Bucharest Henri Coandă International Airport|44.5718|26.1033
SBZ|Sibiu International Airport|45.7858|24.0867
SUJ|Satu Mare International Airport|47.7033|22.8857
SCV|Suceava Ștefan cel Mare International Airport|47.6875|26.3541
TCE|Tulcea Danube Delta Airport|45.0625|28.7143
TGM|Târgu Mureş Transilvania International Airport|46.4677|24.4125
TSR|Timișoara Traian Vuia International Airport|45.8099|21.3379
LSGC|Les Eplatures Airport|47.0839|6.7928
GVA|Geneva International Airport|46.2381|6.109
SIR|Sion Airport|46.2192|7.3269
LSMA|Alpnach Air Base|46.9439|8.2842
LSMD|Dübendorf Air Base|47.3986|8.6482
EML|Emmen Air Base|47.0924|8.3052
VIP|Payerne Air Base|46.8432|6.9151
LUG|Lugano Airport|46.0043|8.9106
BRN|Bern Airport|46.9127|7.4988
LSZG|Grenchen Airfield|47.1816|7.4172
ZRH|Zürich Airport|47.4581|8.5481
ACH|Sankt Gallen Altenrhein Airport|47.485|9.5608
SMV|Engadin Airport|46.5341|9.8841
ESB|Esenboğa International Airport|40.1281|32.9951
ANK|Etimesgut Air Base|39.9498|32.6886
LTAE|Akıncı Air Base|40.0789|32.5656
ADA|Adana Şakirpaşa Airport|36.9822|35.2804
UAB|İncirlik Air Base|37.0021|35.4259
AFY|Afyon Air Base|38.7264|30.6011
AYT|Antalya International Airport|36.8987|30.8005
GZT|Gaziantep Oğuzeli International Airport|36.9472|37.4787
KFS|Kastamonu Airport|41.3142|33.7958
KYA|Konya Airport|37.979|32.5619
ONQ|Zonguldak Çaycuma Airport|41.5064|32.0886
MLX|Malatya Erhaç Airport|38.4353|38.091
ASR|Kayseri Erkilet International Airport|38.7704|35.4954
LTAV|Sivrihisar Airport|39.4515|31.3653
TJK|Tokat Airport|40.3247|36.3906
DNZ|Çardak Airport|37.7856|29.7013
NAV|Nevşehir Kapadokya Airport|38.7719|34.5345
ISL|İstanbul Atatürk Airport|40.9719|28.8237
BZI|Balıkesir Airport|39.6193|27.926
BDM|Bandırma Airport|40.318|27.9777
CKZ|Çanakkale Airport|40.1377|26.4268
ESK|Eskişehir Air Base|39.7841|30.5821
ADB|Adnan Menderes International Airport|38.2924|27.157
IGL|Çiğli Airbase|38.513|27.0101
LTBN|Kütahya Airport|39.4267|30.0169
USQ|Uşak Airport|38.6815|29.4717
KCO|Cengiz Topel Airport|40.735|30.0833
YEI|Bursa Yenişehir Airport|40.2552|29.5626
DLM|Dalaman International Airport|36.7131|28.7925
LTBT|Akhisar Airport / Akhisar Air Base|38.8089|27.8339
TEQ|Tekirdağ Çorlu Airport|41.1382|27.9191
LTBX|İstanbul Samandıra Army Air Base|40.993|29.2165
AOE|Hasan Polatkan Airport|39.8116|30.5193
EZS|Elazığ Airport|38.598|39.2835
OGU|Ordu–Giresun Airport|40.9669|38.086
DIY|Diyarbakır Airport|37.8939|40.201
ERC|Erzincan Airport|39.7102|39.527
ERZ|Erzurum International Airport|39.9565|41.1702
KSY|Kars Airport|40.5622|43.115
TZX|Trabzon International Airport|40.9951|39.7897
VAN|Van Ferit Melen Airport|38.4682|43.3323
BAL|Batman Airport|37.929|41.1166
MSR|Muş Airport|38.7478|41.6612
SXZ|Siirt Airport|37.9789|41.8404
NOP|Sinop Airport|42.0183|35.0718
KCM|Kahramanmaraş Airport|37.5388|36.9535
AJI|Ağrı Airport|39.6556|43.0257
ADF|Adıyaman Airport|37.7314|38.4689
MQM|Mardin Airport|37.2233|40.6317
GNY|Şanlıurfa GAP Airport|37.4457|38.8956
IGD|Iğdır Airport|39.9766|43.8766
NKT|Şırnak Şerafettin Elçi Airport|37.3647|42.0582
YKO|Hakkari Yüksekova Airport|37.5497|44.2381
HTY|Hatay Airport|36.3608|36.2856
COV|Çukurova International Airport|36.8915|35.0712
ISE|Süleyman Demirel International Airport|37.8554|30.3684
EDO|Balıkesir Koca Seyit Airport|39.5525|27.0102
BJV|Milas Bodrum International Airport|37.2493|27.664
GZP|Gazipaşa-Alanya Airport|36.2988|32.297
SZF|Samsun-Çarşamba Airport|41.254|36.5675
SAW|Istanbul Sabiha Gökçen International Airport|40.8986|29.3092
IST|İstanbul Airport|41.2749|28.7321
RZV|Rize–Artvin Airport|41.1798|40.8488
BZY|Bălți-Leadoveni International Airport|47.8377|27.7811
LUBM|Mărculești Air Base|47.8627|28.2128
LUCH|Cahul International Airport|45.8438|28.2637
RMO|Chişinău International Airport|46.9277|28.9317
LUTR|Tiraspol Airfield|46.8681|29.5906
OHD|Ohrid St. Paul the Apostle Airport|41.18|20.7423
SKP|Skopje International Airport|41.9581|21.6226
GIB|Gibraltar Airport|36.1517|-5.3498
BCQ|Brak Airport|27.653|14.272
BEG|Belgrade Nikola Tesla Airport|44.8184|20.3091
BJY|Batajnica Air Base|44.9353|20.2575
KVO|Morava Airport|43.8175|20.5867
INI|Niš Constantine the Great Airport|43.3365|21.8562
TGD|Podgorica Airport / Podgorica Golubovci Airbase|42.3594|19.2519
TIV|Tivat Airport|42.4047|18.7233
UZC|Ponikve Airport|43.8989|19.6977
LZG|Langzhong Gucheng Airport|31.5019|106.0344
BTS|M. R. Štefánik Airport|48.1702|17.2127
KSC|Košice International Airport|48.6631|21.2411
LZMC|Malacky/Kuchyňa Air Base|48.402|17.1184
PZY|Piešťany Airport|48.6252|17.8284
SLD|Sliač Airport|48.6378|19.1341
TAT|Poprad-Tatry Airport|49.071|20.2414
ILZ|Žilina-Dolný Hričov Airport|49.2333|18.6134
MA-0003|Mahbes Airbase|27.727|-9.2379
GDT|JAGS McCartney International Airport|21.4445|-71.1423
NCA|North Caicos Airport|21.9161|-71.943
PLS|Providenciales International Airport|21.7737|-72.2683
XSC|South Caicos Airport|21.5157|-71.5285
BRX|Maria Montez International Airport|18.2515|-71.1204
CBJ|Cabo Rojo Airport|17.929|-71.6448
AZS|Samaná El Catey International Airport|19.2693|-69.7374
JBQ|La Isabela International Airport|18.5725|-69.9856
LRM|Casa De Campo International Airport|18.4522|-68.9111
PUJ|Punta Cana International Airport|18.5671|-68.3646
POP|Gregorio Luperon International Airport|19.7579|-70.57
SDQ|Las Américas International Airport|18.4297|-69.6689
MDSI|San Isidro Air Base|18.5037|-69.7617
STI|Cibao International Airport|19.4041|-70.6044
CBV|Coban Airport|15.469|-90.4067
GUA|La Aurora International Airport|14.5829|-90.5275
PBR|Puerto Barrios Airport|15.7309|-88.5838
RUV|Rubelsanto Airport|15.992|-90.4453
RER|Retalhuleu Airport|14.5214|-91.697
GSJ|San José Airport|13.9362|-90.8358
FRS|Mundo Maya International Airport|16.9137|-89.8661
LCE|Golosón International Airport|15.7425|-86.853
SAP|Ramón Villeda Morales International Airport|15.4526|-87.9236
GJA|La Laguna Airport|16.4454|-85.9066
RTB|Juan Manuel Gálvez International Airport|16.3168|-86.523
XPL|Palmerola International Airport|14.3824|-87.6212
TEA|Tela Airport|15.7759|-87.4758
TGU|Toncontín Airport|14.0609|-87.2172
TJI|Trujillo Airport|15.9266|-85.9386
OCJ|Ian Fleming International Airport|18.4041|-76.9698
KIN|Norman Manley International Airport|17.9357|-76.7875
MBJ|Sangster International Airport|18.5034|-77.9132
POT|Ken Jones Airport|18.1988|-76.5345
KTP|Tinson Pen Airport|17.9886|-76.8238
ACA|General Juan N. Álvarez International Airport|16.7571|-99.7531
NTR|Del Norte International Airport|25.8656|-100.237
AGU|Aguascalientes International Airport|21.6996|-102.3184
HUX|Bahías de Huatulco International Airport|15.7754|-96.2605
CVJ|General Mariano Matamoros International Airport|18.8339|-99.2618
ACN|Ciudad Acuña International Airport|29.3337|-101.1006
CME|Ciudad del Carmen International Airport|18.6515|-91.7994
CUL|Bachigualato Federal International Airport|24.765|-107.4752
CTM|Chetumal International Airport|18.505|-88.328
CEN|Ciudad Obregón International Airport|27.3926|-109.833
CPE|Ingeniero Alberto Acuña Ongay International Airport|19.816|-90.5001
CJS|Abraham González International Airport|31.6367|-106.4285
CUU|General Roberto Fierro Villalobos International Airport|28.7026|-105.9638
CVM|General Pedro Jose Mendez International Airport|23.7033|-98.9565
CYW|Captain Rogelio Castillo National Airport|20.546|-100.8865
CZM|Cozumel International Airport|20.5149|-86.9285
DGO|General Guadalupe Victoria International Airport|24.1255|-104.5279
TPQ|Amado Nervo National Airport|21.4198|-104.8425
ESE|Ensenada International Airport / El Ciprés Air Base|31.7945|-116.6024
GDL|Guadalajara International Airport|20.5233|-103.3101
GYM|General José María Yáñez International Airport|27.969|-110.925
HMO|General Ignacio L. Pesqueira International Airport|29.0928|-111.053
CLQ|Licenciado Miguel de la Madrid International Airport|19.277|-103.577
SLW|Plan de Guadalupe International Airport|25.5379|-100.9283
IZT|General Antonio Cárdenas Rodríguez National Airport / Ixtepec Air Base|16.446|-95.0937
JAL|El Lencero Airport|19.4751|-96.797
LZC|Lázaro Cárdenas Airport|18.0017|-102.2203
LMM|Valle del Fuerte International Airport|25.6855|-109.0812
BJX|Guanajuato International Airport|20.9927|-101.4803
LAP|Manuel Márquez de León International Airport|24.0723|-110.3627
LTO|Loreto International Airport|25.9895|-111.3484
MAM|General Servando Canales International Airport|25.7699|-97.5253
MID|Manuel Crescencio Rejón International Airport|20.9305|-89.6455
MXL|General Rodolfo Sánchez Taboada International Airport|32.6306|-115.2428
MLM|General Francisco J. Mujica International Airport|19.8499|-101.025
MTT|Minatitlán/Coatzacoalcos International Airport|18.1034|-94.5807
LOV|Monclova International Airport|26.9557|-101.47
MEX|Mexico City Benito Juárez International Airport|19.4358|-99.0703
MTY|Monterrey International Airport|25.7785|-100.107
MZT|General Rafael Buelna International Airport|23.1628|-106.2645
NOG|Nogales International Airport|31.2258|-110.9769
NLD|Quetzalcóatl International Airport|27.4439|-99.5705
OAX|Xoxocotlán International Airport|16.9988|-96.7261
PAZ|El Tajín National Airport|20.6027|-97.4608
PBC|Hermanos Serdán International Airport|19.1585|-98.3716
PDS|Piedras Negras International Airport|28.6279|-100.5352
UPN|Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport|19.3967|-102.039
PVR|Puerto Vallarta International Airport|20.6799|-105.2544
PXM|Puerto Escondido International Airport|15.8768|-97.0891
QRO|Querétaro Intercontinental Airport|20.6188|-100.1864
REX|General Lucio Blanco International Airport|26.0089|-98.2285
SJD|Los Cabos International Airport|23.1519|-109.7207
CSW|Cabo San Lucas International Airport|22.9491|-109.9395
NLU|Felipe Ángeles International Airport|19.7438|-99.0151
SLP|Ponciano Arriaga International Airport|22.262|-100.9357
MMTB|Terán Air Base|16.7399|-93.1733
TRC|Francisco Sarabia Tinoco International Airport|25.5623|-103.4046
TGZ|Angel Albino Corzo International Airport|16.5616|-93.0257
TIJ|General Abelardo L. Rodriguez International Airport|32.541|-116.97
TQO|Felipe Carrillo Puerto International Airport Tulum|20.1721|-87.6603
TAM|General Francisco Javier Mina International Airport|22.2926|-97.8671
TLC|Adolfo López Mateos International Airport|19.3369|-99.5658
TAP|Tapachula International Airport|14.7945|-92.3699
CUN|Cancún International Airport|21.0408|-86.8735
VSA|Carlos Rovirosa Pérez International Airport|17.9943|-92.8182
VER|General Heriberto Jara International Airport|19.1396|-96.1886
ZCL|General Leobardo C. Ruiz International Airport|22.8949|-102.6872
ZIH|Ixtapa-Zihuatanejo International Airport|17.6018|-101.4606
ZLO|Playa de Oro International Airport|19.1448|-104.559
MN-0005|Shine Bulagin Hural Air Base|45.9467|109.1233
BEF|Bluefields Airport|11.991|-83.7741
MGA|Augusto C. Sandino (Managua) International Airport|12.1415|-86.1682
PUZ|Puerto Cabezas Airport|14.0472|-83.3867
BOC|Bocas del Toro "Isla Colón" International Airport|9.3408|-82.2508
CTD|Alonso Valderrama Airport|7.9878|-80.4098
CHX|Changuinola Captain Manuel Niño International Airport|9.459|-82.5151
DAV|Enrique Malek International Airport|8.389|-82.4364
ONX|Enrique Adolfo Jimenez Airport|9.3566|-79.8674
PAC|Marcos A. Gelabert International Airport|8.9733|-79.5556
SYP|Ruben Cantu Airport|8.0856|-80.9453
PTY|Tocumen International Airport|9.0714|-79.3835
FON|La Fortuna Arenal Airport|10.4693|-84.5791
MRAO|Aerotortuguero Airport|10.42|-83.6095
BAI|Buenos Aires Airport|9.1639|-83.3302
BCL|Barra del Colorado Airport|10.7687|-83.5856
OTR|Coto 47 Airport|8.6016|-82.9688
GLF|Golfito Airport|8.654|-83.1822
GPL|Guapiles Airport|10.2172|-83.797
LIR|Daniel Oduber Quirós International Airport|10.5933|-85.5444
LSL|Los Chiles Airport|11.0353|-84.7061
LIO|Limón International Airport|9.958|-83.022
NOB|Nosara Airport|9.9765|-85.653
SJO|Juan Santamaría International Airport|9.9939|-84.2088
PJM|Puerto Jimenez Airport|8.5333|-83.3
PMZ|Palmar Sur Airport|8.951|-83.4686
SYQ|Tobías Bolaños International Airport|9.957|-84.1398
XQP|Quepos Managua Airport|9.4432|-84.1298
UPL|Upala Airport|10.8922|-85.0162
SAL|El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez|13.4445|-89.0558
ILS|Ilopango International Airport|13.6995|-89.1199
CYA|Antoine-Simon International Airport|18.2711|-73.7883
CAP|Cap Haitien International Airport|19.7255|-72.2007
JAK|Jacmel Airport|18.2411|-72.5185
JEE|Jérémie Airport|18.6631|-74.1703
PAP|Toussaint Louverture International Airport|18.58|-72.2926
PAX|Port-de-Paix Airport|19.934|-72.848
MU-0004|IAF Agalega|-10.3725|56.6035
BCA|Gustavo Rizo Airport|20.3653|-74.5062
BYM|Carlos Manuel de Cespedes Airport|20.3964|-76.6214
AVI|Máximo Gómez Airport|22.0271|-78.7896
CCC|Jardines Del Rey Airport|22.461|-78.3284
CFG|Jaime Gonzalez Airport|22.15|-80.4142
CYO|Vilo Acuña International Airport|21.6165|-81.546
CMW|Ignacio Agramonte International Airport|21.4199|-77.848
SCU|Antonio Maceo International Airport|19.9747|-75.8355
NBW|Leeward Point Field|19.9065|-75.2071
GAO|Mariana Grajales Airport|20.0853|-75.1583
HAV|José Martí International Airport|22.9892|-82.4091
HOG|Frank Pais International Airport|20.7851|-76.3155
VRO|Kawama Airport|23.124|-81.3016
MOA|Orestes Acosta Airport|20.6539|-74.9222
MZO|Sierra Maestra International Airport|20.2886|-77.0875
MUNB|San Nicolás de Bari Airport|22.7565|-81.9207
GER|Rafael Cabrera Airport|21.8347|-82.7838
UPB|Playa Baracoa Airport|23.0328|-82.5794
SNU|Abel Santamaria International Airport|22.4922|-79.9431
SNJ|San Julián Air Base|22.1005|-84.1574
SZJ|Siguanea Airport|21.6425|-82.9551
TND|Alberto Delgado Airport|21.7883|-79.9972
VRA|Juan Gualberto Gomez International Airport|23.0344|-81.4353
VTU|Hermanos Ameijeiras Airport|20.9876|-76.9358
CYB|Charles Kirkconnell International Airport|19.687|-79.8828
LYB|Edward Bodden Little Cayman Airfield|19.6602|-80.0888
GCM|Owen Roberts International Airport|19.2928|-81.3577
MX-0424|Creel International Airport / Barrancas del Cobre Regional Airport|27.7251|-107.652
MX-2118|Base N°1 de la Fuerza Aérea Mexicana (General Alfredo Lezama Álvarez)|19.7352|-98.9882
MAY|Clarence A. Bain Airport|24.2877|-77.6846
ASD|Andros Town Airport|24.6979|-77.7956
TZN|Congo Town Airport|24.1587|-77.5898
MHH|Leonard M. Thompson International Airport|26.5107|-77.0843
SAQ|San Andros Airport|25.0538|-78.049
AXP|Spring Point Airport|22.4418|-73.9709
TCB|Treasure Cay Airport|26.7453|-77.3913
CCZ|Chub Cay Airport|25.4171|-77.8809
GHC|Great Harbour Cay Airport|25.7383|-77.8401
BIM|South Bimini Airport|25.6999|-79.2647
ATC|Arthur's Town Airport|24.6294|-75.6738
TBI|New Bight Airport|24.3153|-75.4523
CRI|Colonel Hill Airport|22.7456|-74.1824
GGT|Exuma International Airport|23.5626|-75.878
ELH|North Eleuthera Airport|25.4758|-76.6808
GHB|Governor's Harbour Airport|25.2847|-76.331
NMC|Normans Cay Airport|24.5943|-76.8202
RSD|Rock Sound International Airport|24.8916|-76.1776
TYM|Staniel Cay Airport|24.1691|-76.4391
FPO|Grand Bahama International Airport|26.558|-78.6956
IGA|Inagua Airport|20.975|-73.6669
LGI|Deadman's Cay Airport|23.179|-75.0936
MYLR|Hard Bargain Airport|23.0099|-74.9049
SML|Stella Maris Airport|23.5823|-75.2686
MYG|Mayaguana Airport|22.3795|-73.0135
NAS|Lynden Pindling International Airport|25.039|-77.4662
DCT|Duncan Town Airport|22.1818|-75.7295
ZSA|San Salvador International Airport|24.063|-74.5232
BZE|Philip S. W. Goldson International Airport|17.54|-88.3036
PLJ|Placencia Airport|16.537|-88.3615
RAR|Rarotonga International Airport|-21.2027|-159.806
NE-0001|Niger Air Base 201|16.9557|8.0186
NAN|Nadi International Airport|-17.7618|177.4378
SUV|Nausori International Airport|-18.0442|178.5615
LBS|Labasa Airport|-16.4667|179.34
TBU|Fua'amotu International Airport|-21.2414|-175.1492
HPA|Lifuka Island Airport|-19.777|-174.341
VAV|Vava'u International Airport|-18.5853|-173.962
PHG|Port Harcourt City Airport / Port Harcourt Air Force Base|4.8461|7.0214
NG-0005|Sir Ahmadu Bello International Airport|12.479|4.3691
FUN|Funafuti International Airport|-8.5239|179.197
TRW|Bonriki International Airport|1.3816|173.147
TBF|Tabiteuea North Airport|-1.2245|174.776
IUE|Niue International Airport|-19.0801|-169.9235
NLH|Ninglang Luguhu Airport|27.5403|100.7593
WLS|Hihifo Airport|-13.2394|-176.1986
PHH|Pokhara International Airport|28.1838|84.0147
APW|Faleolo International Airport|-13.83|-172.008
PPG|Pago Pago International Airport|-14.331|-170.71
PPT|Fa'a'ā International Airport|-17.5535|-149.6069
RUR|Rurutu Airport|-22.4341|-151.361
TUB|Tubuai Airport|-23.3654|-149.524
AAA|Anaa Airport|-17.3526|-145.51
FGU|Fangatau Airport|-15.82|-140.8881
TIH|Tikehau Airport|-15.1196|-148.231
REA|Reao Airport|-18.4665|-136.4386
FAV|Fakarava Airport|-16.0541|-145.657
XMH|Manihi Airport|-14.4368|-146.07
GMR|Totegegie Airport|-23.0799|-134.89
KKR|Kaukura Airport|-15.6633|-146.885
MKP|Makemo Airport|-16.5839|-143.658
TKP|Takapoto Airport|-14.7095|-145.246
AXR|Arutua Airport|-15.2483|-146.617
MVT|Mataiva Airport|-14.8681|-148.717
AHE|Ahe Airport|-14.4281|-146.257
TKX|Takaroa Airport|-14.4558|-145.025
NHV|Nuku Hiva Airport|-8.7956|-140.229
AUQ|Hiva Oa-Atuona Airport|-9.7688|-139.011
BOB|Bora Bora Airport|-16.4444|-151.751
RGI|Rangiroa Airport|-14.9543|-147.661
HUH|Huahine-Fare Airport|-16.6871|-151.0216
MOZ|Moorea Temae Airport|-17.4898|-149.7618
HOI|Hao Airport|-18.0748|-140.946
MAU|Maupiti Airport|-16.4265|-152.244
RFP|Raiatea Airport|-16.7229|-151.466
ZGU|Gaua Island Airport|-14.2181|167.587
SON|Santo Pekoa International Airport|-15.505|167.22
VLI|Bauerfield International Airport|-17.6993|168.32
TAH|Whitegrass Airport|-19.4551|169.224
TGJ|Tiga Airport|-21.0964|167.8038
KNQ|Koné Airport|-21.0536|164.8388
ILP|Île des Pins Airport|-22.5889|167.456
LIF|Lifou Airport|-20.7746|167.2393
GEA|Nouméa Magenta Airport|-22.2577|166.4728
MEE|Maré Airport|-21.4824|168.0385
TOU|Touho Airport|-20.7901|165.2595
UVE|Ouvéa Airport|-20.6409|166.573
NOU|La Tontouta International Airport|-22.0146|166.213
AKL|Auckland International Airport|-37.012|174.7863
TUO|Taupo Airport|-38.7397|176.084
AMZ|Ardmore Airport|-37.0297|174.973
CHC|Christchurch International Airport|-43.489|172.5321
CHT|Inia William Tuuta Memorial Airport|-43.8119|-176.4651
DUD|Dunedin International Airport|-45.929|170.1978
GIS|Gisborne Airport|-38.6633|177.978
GTN|Glentanner Airport|-43.9067|170.128
HKK|Hokitika Airfield|-42.7136|170.985
HLZ|Hamilton International Airport|-37.867|175.332
KKE|Kerikeri Airport|-35.2591|173.9133
KAT|Kaitaia Airport|-35.0698|173.2871
ALR|Alexandra Aerodrome|-45.2105|169.3711
MON|Mount Cook Airport|-43.765|170.133
TEU|Manapouri Airport|-45.5331|167.65
MRO|Hood Airport|-40.9746|175.6345
NPL|New Plymouth Airport|-39.0086|174.179
NPE|Hawke's Bay Airport|-39.4658|176.87
NSN|Nelson Airport|-41.2983|173.221
IVC|Invercargill Airport|-46.4124|168.313
OHA|RNZAF Base Ohakea|-40.206|175.388
OAM|Oamaru Airport|-44.97|171.082
PMR|Palmerston North Airport|-40.3206|175.617
PPQ|Paraparaumu Airport|-40.9047|174.989
ZQN|Queenstown Airport|-45.0192|168.7464
ROT|Rotorua Regional Airport|-38.1092|176.317
NZSP|Amundsen–Scott South Pole Station Airport|-90|-1
TRG|Tauranga Airport|-37.6719|176.196
TIU|Timaru Airport|-44.3028|171.225
TWZ|Pukaki Airport|-44.235|170.118
BHE|Woodbourne Airport|-41.5183|173.87
NZWD|Williams Field Skiway|-77.8674|167.057
WKA|Wanaka Airport|-44.7221|169.2463
WHK|Whakatāne Airport|-37.9222|176.917
WLG|Wellington International Airport|-41.3268|174.8069
WIR|Wairoa Airport|-39.0119|177.4044
NZWP|RNZAF Base Auckland-Whenuapai|-36.7878|174.63
WRE|Whangarei Airport|-35.7693|174.3637
WSZ|Westport Airport|-41.7371|171.579
WAG|Wanganui Airport|-39.9635|175.0244
HEA|Herat - Khwaja Abdullah Ansari International Airport|34.21|62.2283
OAI|Bagram Airfield|34.9461|69.265
JAA|Jalalabad Airport|34.3998|70.4986
KBL|Kabul International Airport|34.5659|69.2123
KDH|Ahmad Shah Baba International Airport|31.5058|65.848
KHT|Khost International Airport|33.2846|69.8073
MMZ|Maymana Zahiraddin Faryabi Airport|35.9308|64.7609
MZR|Mazar-i-Sharif International Airport|36.7041|67.2105
UND|Kunduz Airport|36.6651|68.9108
BAH|Bahrain International Airport|26.2673|50.6376
OBBS|Sheik Isa Air Base|25.9184|50.5906
OCS|Corisco International Airport|0.9109|9.3303
OE49|Mecca East Airport|21.4375|39.9942
OE55|Aradah Airport|21.227|55.2673
AHB|Abha International Airport|18.2404|42.6566
HOF|Al-Ahsa International Airport|25.2853|49.4852
ULH|Al-Ula International Airport|26.4836|38.117
ABT|King Saud Bin Abdulaziz (Al Baha) Airport|20.2985|41.6362
BHH|Bisha Airport|19.9844|42.6209
DMM|King Fahd International Airport|26.4691|49.7982
DWD|Dawadmi Domestic Airport|24.4499|44.1212
